string_id,text
4574075745730844,Autocannon
4574075745730845,Randomly fires shoulder cannon missles.
4574075745730846,
4574075745730848,
4574075745730850,Autocannon
4574075745730851,Randomly fires shoulder cannon missles.
4574075745730852,
4574075745730854,
4574320558866432,Kinetic Surge
4574320558866433,"Increases your movement speed by 15% and your effective stealth level by 10. Activating Project, Psychokinetic Blast, or Squelch increases your movement speed by 50% for <<1[%d seconds/%d second/%d seconds]>>. This effect cannot occur more than once every 18 seconds."
4574320558866695,Can't do that while hindered.
4574320558866697,Movement speed increased.
4574320558866698,
4574320558866700,
4574350623637504,Relentless Assault
4574350623637505,"Elemental attacks deal 5% more damage to bleeding targets, and periodic effects deal 30% more damage to targets below 30% max health. In addition, once every 10 seconds, gaining a stack of Supercharge grants Relentless Assault, increasing your critical chance by 10% for <<1>> seconds."
4574350623637765,Ranged and tech critical chance increased.
4574350623637766,
4574350623637768,
4574668451217409,
4574668451217688,
4574668451217690,
4574668451217692,
4574668451217694,
4574668451217696,
4574668451217698,
4574668451217700,
4574668451217702,
4574672746184705,
4574672746184968,
4574672746184970,
4574672746184974,
4574672746184976,
4574672746184978,
4574672746184980,
4574672746184982,
4574672746184988,
4574677041152000,Concussive Blast
4574677041152268,
4574677041152270,
4574677041152272,Concussive Blast
4574677041152273,"Knocks the primary target away from the caster, and secondary targets within the blast radius away from the primary target. Deals kinetic damage to all impacted targets."
4574677041152274,
4574677041152276,
4574677041152278,
4574677041152280,
4574677041152282,
4574677041152284,
4574677041152296,
4574677041152300,
4574677041152302,
4574677041152304,
4574677041152306,
4574677041152308,
4574698515988481,
4574698515988744,
4574698515988748,
4574698515988750,
4574698515988752,
4574698515988754,
4574698515988758,
4574698515988760,
4574698515988762,
4574698515988766,
4574698515988768,
4574698515988770,
4574698515988772,
4574698515988774,
4574698515988776,
4574698515988778,
4574698515988780,
4574698515988782,
4574698515988784,
4574698515988786,Tremor
4574698515988787,You have been targeted for Concussive Blast. You will be knocked back from Lady Dominique and any nearby allies will be knocked away from you.
4574715695857665,
4574715695857956,
4574715695857958,
4574715695857960,
4574715695857962,
4574715695857964,
4574715695857966,
4574715695857968,
4574715695857970,
4574715695857972,
4574715695857974,
4574715695857976,
4574715695857978,
4574715695857980,
4574715695857982,
4574715695857984,
4574715695857986,
4574715695857988,
4574715695857990,
4574715695857992,
4574715695857994,
4574715695857996,
4574715695857998,Disquiet
4574715695857999,"You have been targeted for Disturbance. On expiration, you will leave a large damaging area at your location."
4574745760628736,Disturbance
4574745760628737,
4574745760629010,
4574745760629012,Disturbance
4574745760629013,A large force disturbance is forming around this target's feet...
4574745760629014,
4574745760629016,
4574745760629028,
4574745760629030,
4574750055596032,Disturbance
4574750055596033,
4574754350563328,Disturbance
4574754350563329,
4574754350563620,Snared
4574754350563621,Movement speed reduced.
4575024933503232,Interacting with Obelisks
4575024933503235,
4575024933503237,
4575024933503239,
4575029228470528,Gift of the Obelisks
4575037818405120,
4575037818405122,
4575037818405124,
4575037818405130,
4575037818405132,
4575037818405136,
4575037818405138,
4575037818405140,
4575037818405146,
4575037818405148,
4575037818405152,
4575037818405154,
4575037818405156,
4575037818405162,
4575037818405164,
4575037818405168,
4575037818405170,
4575037818405172,
4575037818405178,
4575037818405180,
4575037818405184,
4575037818405186,
4575037818405188,
4575037818405190,
4575037818405192,
4575037818405194,
4575037818405196,
4575037818405198,
4575037818405200,
4575037818405218,
4575037818405220,
4575037818405222,
4575037818405224,
4575037818405226,
4575037818405228,
4575037818405230,
4575037818405232,
4575132307685376,Cascading Domination
4575132307685377,"Force Charge and Obliterate trigger Dominate, making your next Smash or Raging Burst used within <<1>> seconds an automatic critical hit. Smash and Raging Burst increase all damage dealt by 5% for <<1>> seconds after dealing damage. This effect cannot occur more than once every 8 seconds."
4575132307685637,
4575132307685639,Increases all damage dealt.
4575132307685640,
4575132307685642,Critical chance increased by 100% for next Smash or Raging Burst.
4575132307685643,
4575132307685645,
4575132307685647,Dominate
4575140897619968,Heightened Blows
4575140897619969,"Force Leap and Zealous Leap trigger Felling Blow, making your next Force Sweep or Focused Burst used within <<1>> seconds an automatic critical hit. Force Sweep and Focused Burst increase all damage dealt by 5% for <<1>> seconds after dealing damage. This effect cannot occur more than once every 8 seconds."
4575140897620229,
4575140897620231,Increases all damage dealt.
4575140897620232,
4575140897620234,Critical chance increased by 100% for next Force Sweep or Focused Burst.
4575140897620235,
4575140897620237,
4575140897620239,Felling Blow
4575823797420032,Activating
4575823797420292,
4575823797420294,
4575828092387328,Communing
4575828092387329,
4575828092387588,
4575828092387590,
4575931171602432,Aggressive Treatment
4575931171602433,Toxic Haze heals any allies standing inside it. Only usable by Medicine Operative.
4575931171602690,Aggressive Treatment
4575931171602691,Bushwhack heals any allies standing inside it. Only usable by Sawbones Scoundrel.
4575931171602696,Aggressive Treatment
4575931171602697,Bushwhack heals any allies standing inside it. Only usable by Sawbones Scoundrel.
4575969826308096,Leaping Strike
4575969826308097,"Executes an acrobatic attack that leaps towards the target, dealing <<1>> weapon damage and immobilizing them for 3 seconds.

Replaces Overhead Slash and triggers any of its effects."
4575969826308364,Immobilized (Physical)
4575969826308365,Unable to move.
4575969826308366,
4575969826308368,
4575969826308370,Slowed (Physical)
4575969826308371,Movement speed reduced.
4575969826308372,
4575969826308374,
4575978416242688,Skewering Strike
4575978416242689,"Leaps to the target, impaling it for <<1>> weapon damage and immobilizing them for 3 seconds.

Replaces Impale and triggers any of its effects."
4575978416242964,Immobilized (Physical)
4575978416242965,Unable to move.
4575978416242966,
4575978416242968,
4575978416242970,Slowed (Physical)
4575978416242971,Movement speed reduced.
4575978416242972,
4575978416242974,
4575999891079169,
4575999891079476,
4575999891079478,
4575999891079480,
4575999891079482,
4575999891079484,
4575999891079486,
4575999891079488,
4575999891079490,
4575999891079492,
4575999891079494,
4575999891079496,
4575999891079498,
4575999891079500,
4575999891079502,
4575999891079504,
4575999891079506,
4575999891079508,
4575999891079510,
4575999891079512,
4575999891079514,
4575999891079516,
4575999891079518,
4575999891079520,
4575999891079522,
4575999891079524,
4575999891079526,
4576012775981056,Nimble Master
4576012775981057,"Activating Saber Ward grants Nimble Master, increasing your movement speed by 100% for the duration of Saber Ward."
4576017070948352,Darth Norok
4576017070948353,
4576017070948611,"Darth Norok is travelling with you, but refuses to consider himself a follower of yours."
4576017070948612,
4576025660882944,
4576025660882945,
4577610503815424,Frontline Instincts
4577610503815425,Dealing increased damage with melee attacks
4577610503815426,
4577610503815428,
4577614798782724,
4577614798782726,Frontline Instincts
4577614798782727,Dealing increased damage with melee attacks
4577614798782728,
4578722900345094,
4578722900345096,
4578722900345098,Opportunistic Instincts
4578722900345099,Dealing increased damage with ranged attacks
4578727195312128,Basic Attack
4578727195312396,
4578727195312398,
4578727195312400,
4578727195312402,
4578727195312404,
4578727195312406,
4578731490279424,Basic Attack
4578735785246720,Basic Attack
4578800209756160,Eradication Protocols
4578800209756432,
4578800209756434,
4578800209756436,
4578800209756438,Target Locked - Grenade
4578800209756439,Grenade weapon systems are locked on. Keep moving!
4578800209756440,
4578800209756442,
4578800209756444,
4579702152888580,Lana Beniko is accompanying you.
4579702152888581,Follower
4579702152888582,
4579723627725060,Tau Idair is accompanying you.
4579723627725061,Follower
4579723627725062,
4579727922692356,Darth Rivix is accompanying you.
4579727922692357,Follower
4579727922692358,
4583829616460032,Orbital Support
4583829616460033,"Since you've disabled the Republic's communication scrambler, the Executioner has contacted you to offer orbital support."
4583833911427072,Executioner Orbital Strike
4583833911427073,"Calls in support from Captain Vondral, dealing elemental damage over <<2[%d/%d/%d]>> seconds to all enemies within 8 meters of the targeted area. Can only be used outside"
4583833911427342,
4583833911427344,
4583833911427346,
4583833911427348,
4583833911427350,
4583833911427352,
4583833911427354,
4583851091296256,Emergency Medscan
4583851091296516,
4583851091296518,
4583851091296520,
4583911220838400,Discovering
4583911220838401,"Grants any combination of Mission Discovery: Archaeology and/or Mission Discovery: Bioanalysis of varying Grade.

These Mission Discoveries are high yield Gathering Crew Skill missions which can be completed by Companions."
4583932695674880,Discovering
4583932695674881,"Grants any combination of Mission Discovery: Diplomacy and/or Mission Discovery: Investigation of varying Grade.

These Mission Discoveries are high yield Mission Crew Skill missions which can be completed by Companions."
4583936990642176,Discovering
4583936990642177,"Grants any combination of Mission Discovery: Scavenging and/or Mission Discovery: Slicing of varying Grade.

These Mission Discoveries are high yield Gathering Crew Skill missions which can be completed by Companions."
4583949875544064,Discovering
4583949875544065,"Grants any combination of Mission Discovery: Treasure Hunting and/or Mission Discovery: Underworld Trading of varying Grade.

These Mission Discoveries are high yield Mission Crew Skill missions which can be completed by Companions."
4584001415151616,Driving Lance
4584001415151617,"Swiftly moves towards the target, spearing them with both lightsabers for <<1>> weapon damage and hindering them for <<2>> seconds, preventing the use of high mobility actions and escapes. In addition, your movement speed is increased by 10% for 10 seconds.

Replaces Lance."
4584001415151950,
4584001415151952,Hindered
4584001415151953,Cannot activate or benefit from high mobility actions.
4584001415151954,
4584001415151956,
4584001415151976,Movement speed increased.
4584001415151977,
4584001415151979,
4584048659791872,Driving Gore
4584048659791873,"Swiftly moves towards the target, impaling them with both lightsabers for <<1>> weapon damage and hindering them for <<2>> seconds, preventing the use of high mobility actions and escapes. In addition, your movement speed is increased by 10% for 10 seconds.

Replaces Gore."
4584048659792154,
4584048659792156,Hindered
4584048659792157,Cannot activate or benefit from high mobility actions.
4584048659792158,
4584048659792160,
4584048659792180,Movement speed increased.
4584048659792181,
4584048659792183,
4585319970111488,Mountain Ranphyx
4585319970111489,"Calls your Mountain Ranphyx mount. Movement speed increases based on the rank of your Speeder Piloting skill.

<<1>>"
4585319970111757,
4585319970111761,Movement speed increased.
4585319970111762,
4585319970111764,
4585319970111766,
4589872635445248,Cargo
4589872635445249,
4590138923417600,Acquiring Energy
4590254887534870,
4590254887534872,
4590254887534874,
4590254887534876,
4590254887534878,
4590276362371072,Spatial Flux
4590276362371073,
4590276362371328,
4590276362371330,
4590276362371332,
4590276362371334,Knocked down and unable to act.
4590276362371335,Spatial Flux Knockdown
4590512585572352,Devastation
4590512585572608,Preparing a devastating attack....
4590512585572609,
4590512585572611,
4590512585572613,
4590512585572615,
4590512585572621,
4590512585572623,
4590512585572625,Taking internal damage over time. Healing effectiveness reduced.
4590512585572630,Impending Devastation
4590512585572641,
4590512585572643,
4590512585572645,
4590512585572647,
4590512585572653,
4590512585572655,
4590637139623936,Incite
4590637139623937,
4590637139624192,
4590637139624194,
4590641434591232,Incite
4590641434591233,
4590641434591488,
4590654319493120,Incite
4590654319493121,
4590667204395008,Relocate
4590791758446592,Electric Shield
4590791758446593,A shield surrounds the droid that does minor energy damage to all attackers. Effect can only occur once every 2 seconds.
4590791758446851,
4590791758446853,Deals minor energy damage to attackers.
4590796053413888,Relocate
4590796053414146,
4590800348381184,Insulate
4590800348381185,
4590800348381440,"Reflects damage from attackers more than 5m away. Absorbs 100% of damage from attackers within 5m.
If this shield absorbs too much damage it will break, stunning the caster."
4590800348381443,
4590800348381447,
4590800348381449,Feedback Stun
4590800348381450,Knocked down and unable to act due to feedback from a shield break.
4590800348381453,
4590800348381455,This target cannot be charged.
4590800348381456,Charge Immunity (Insulate)
4590800348381459,
4590800348381461,
4590800348381463,
4590800348381465,
4590800348381467,
4590800348381469,
4590800348381473,
4590881952759808,Power Surge
4590881952759809,"Healing an ally or damaging an enemy has a 30% chance to grant 5,232 Power for <<1>> seconds. This effect can only occur once every <<2>> seconds."
4590881952760073,
4590881952760075,
4590881952760077,Power increased.
4590881952760078,
4590881952760080,
4590890542694400,Mastery Surge
4590890542694401,"Healing an ally or damaging an enemy has a 30% chance to grant 5,232 Mastery for <<1>> seconds. This effect can only occur once every <<2>> seconds."
4590890542694665,
4590890542694667,
4590890542694669,Mastery increased.
4590890542694670,
4590890542694672,
4590916312498176,
4590916312498177,
4590916312498432,
4591740946219266,
4591740946219268,
4591740946219274,
4591839730467072,
4591839730467074,
4591839730467076,
4591839730467078,
4591839730467080,
4591839730467082,
4591839730467086,
4591839730467088,
4591839730467090,
4591839730467092,
4591839730467094,
4592191917785088,
4592191917785089,
4592191917785346,
4592191917785348,
4592221982556160,
4592221982556161,
4592221982556418,
4592380896346368,
4592380896346370,
4592380896346372,
4592380896346374,
4592380896346376,
4592380896346378,
4592380896346382,
4592380896346384,
4592380896346386,
4592380896346388,
4592380896346390,
4592380896346392,
4592380896346394,
4592380896346396,
4592380896346398,
4592595644711168,
4592677249089798,
4592677249089800,
4592677249089802,
4592677249089804,
4592677249089806,
4592677249089808,
4592677249089810,
4592677249089812,
4593454638170400,
4593454638170402,
4593454638170404,
4593454638170406,
4593454638170408,
4593454638170410,
4593471818039552,
4593471818039554,
4593471818039556,
4593471818039558,
4593471818039560,
4593471818039562,
4593501882810368,Devastation
4593643616731392,
4593699451305984,Conduit Slice
4593699451305985,
4593699451306240,ARIA is slicing this Conduit Regulator to initiate a catastrophic overload.
4593699451306241,
4593699451306245,
4593699451306247,
4593699451306249,
4593712336208162,
4593712336208164,
4593712336208166,
4593712336208175,
4593712336208177,
4593712336208190,
4593712336208192,
4593712336208194,
4593712336208196,
4593712336208198,
4593712336208200,Immune to damage
4593712336208201,Force Barrier
4593712336208210,40 Threshold
4593712336208211,
4593712336208213,
4593712336208215,
4593978624180494,
4593978624180496,
4593978624180498,
4593978624180500,
4593978624180502,
4593978624180504,
4593978624180506,
4593978624180508,
4593978624180510,
4593987214115096,
4593987214115098,
4593987214115100,
4593987214115102,
4593987214115104,
4593987214115106,
4593987214115108,
4593987214115110,
4593987214115112,
4593987214115114,
4594004393984000,Conduit Slice
4594004393984001,
4594047343657216,Overloading
4594047343657217,It's about to blow!
4594047343657218,Overloaded
4594047343657219,This conduit regulator has been destroyed.
4594047343657220,
4594128948035840,
4594128948035844,
4594128948035846,
4594133243003136,
4594133243003138,
4594133243003140,
4594133243003142,
4594133243003144,
4594631459209216,Lockdown Shielding
4594631459209472,High energy shielding engaged. Blocks slicing and interaction.
4594631459209473,
4594631459209475,
4594631459209477,Standing inside of a Lockdown Shield. Taking increasing elemental damage over time.
4594631459209478,Stunned and unable to act.
4594631459209479,
4594631459209481,
4594631459209483,
4594631459209485,
4594631459209487,
4594648639078656,
4594648639078658,
4594648639078660,
4594648639078662,
4594648639078664,
4594648639078666,
4594648639078668,
4594657229012992,Out of Sight
4594657229013248,Lady Dominique will begin to notice this target if it is within 30m or within her forward arc.
4594657229013249,
4594657229013251,
4594657229013253,
4594657229013255,
4594657229013257,Lady Dominique has noticed this target!
4594657229013266,Noticed
4594657229013267,
4594657229013269,Noticed
4594657229013271,
4594657229013274,
4594657229013276,
4594657229013282,
4594657229013284,
4594657229013286,
4594657229013288,
4594657229013290,
4594657229013292,
4594657229013294,
4594657229013296,
4594657229013298,
4594657229013300,
4594721653522432,
4594721653522433,
4594725948489728,
4594725948489729,
4594987941495062,
4594987941495064,
4594987941495066,
4594992236462080,Melee Attack
4595013711298560,Recovery Jetpack
4595013711298561,"Automatically activates when terminal freefall is detected, safely returning the wearer to a nearby standable area. Requires time to recharge after use.

A more exciting alternative to safety railings!"
4595013711298816,Recovery Jetpack is charged and ready.
4595013711298817,Recovery Jetpack is recharging and unavailable. Mind the gap!
4595013711298818,
4595013711298820,Ability is passive and cannot be directly activated.
4595013711298822,Ability is passive and cannot be directly activated.
4595018006266120,"Recovery Jetpack is active! For your safety, please refrain from taking actions during this time."
4595026596200448,Grant Recovery Jetpack
4595030891167744,Take Fall Damage
4595030891168006,
4595030891168008,
4595030891168010,
4595030891168030,
4595030891168038,
4595030891168040,
4595060955938816,Electrified Fence
4595060955939101,
4595060955939104,
4595060955939106,
4595060955939108,
4595060955939110,
4595060955939112,Electrified Fence
4595060955939113,Things have taken a shocking turn.
4595060955939114,
4595060955939116,
4595060955939118,Burning
4595060955939119,"Oh, how it burns..."
4595060955939120,
4595060955939122,Electrified Fence
4595060955939123,Things have taken a shocking turn.
4595060955939124,
4595060955939126,
4595060955939128,
4595078135808000,Unstable Augmentation
4595078135808256,This creature's augmentation is inherently unstable. Severely injuring the creature might cause a violent eruption of energy.
4595078135808257,
4595078135808259,The instability in this creature is growing out of control. If the creature is not killed soon it will violently detonate.
4595078135808260,Critical Instability
4595078135808281,
4595078135808287,
4595078135808289,
4595078135808295,
4595078135808297,
4595078135808299,
4595078135808301,
4595078135808303,
4595078135808309,
4595078135808311,
4595078135808313,
4595078135808315,
4595078135808317,
4595078135808319,
4595078135808321,
4595078135808323,
4595078135808325,
4595099610644736,
4595099610644738,
4595099610644744,
4595103905611776,Unstable Augmentation
4595103905612071,This creature's augmentation is inherently unstable. Severely injuring the creature might cause a violent eruption of energy.
4595103905612072,Critical Instability
4595103905612073,The instability in this creature is growing out of control. If the creature is not killed soon it will violently detonate.
4595103905612074,
4595103905612076,
4595103905612078,
4595103905612080,
4595103905612082,
4595103905612084,
4595103905612086,
4595103905612088,
4595103905612090,
4595103905612092,
4595103905612094,
4595103905612096,
4595103905612098,
4595103905612100,
4595103905612102,
4595103905612104,
4595103905612106,
4595103905612108,
4595108200579332,
4595108200579334,
4595108200579336,
4595881294692614,
4595881294692616,
4595881294692618,
4596276431683584,Kai Zykken's MK-90 Holo-Log
4596276431683585,"Activates Kai Zykken's MK-90 Holo-Log, increasing movement speed based on the rank of your Speeder Piloting skill.

<<1>>"
4596276431683853,
4596276431683855,
4596276431683857,Movement speed increased.
4596276431683858,
4596276431683860,
4596276431683862,
4596276431683864,
4596813302595862,
4596813302595864,
4596813302595866,
4596813302595906,Heavily Damaged
4596813302595907,"Repairs to damage from prior engagements incomplete. Unable to move.
(1) Watchdog Protocols offline
(2) Beam damage decreased
(3) Polarity system compromised"
4596813302595910,Heavily Damaged
4596813302595911,"Repairs to damage from prior engagements incomplete. Unable to move.
(1) Watchdog Protocols offline
(2) Beam damage decreased"
4596813302595912,
4596813302595914,Heavily Damaged
4596813302595915,"Repairs to damage from prior engagements incomplete. Unable to move.
(1) Watchdog Protocols offline"
4596813302595916,
4596813302595918,Heavily Damaged
4596813302595919,Repairs to damage from prior engagements incomplete. Unable to move.
4596813302595920,
4596813302595922,
4596813302595924,
4596813302595926,
4596813302595928,
4596912086843392,Polarized Beam
4596912086843747,
4596912086843749,
4596912086843751,
4596912086843753,
4596912086843755,
4596912086843757,
4596912086843759,
4596912086843761,
4596912086843763,
4596912086843765,
4596912086843767,
4596912086843769,
4596912086843771,
4596912086843773,
4596912086843775,
4596912086843777,
4596912086843779,
4596912086843781,
4596912086843783,
4596912086843785,
4596912086843787,
4596912086843789,
4596912086843791,
4596912086843793,
4596912086843795,
4596912086843797,
4596912086843799,
4596912086843801,
4596912086843803,
4596912086843805,
4596912086843807,
4596912086843809,
4596912086843811,
4596912086843813,
4596912086843816,
4596912086843818,
4596912086843846,
4596912086843848,
4596916381810688,Hull Repair
4596916381810944,
4596920676777985,
4596924971745281,
4596924971745536,
4596929266712576,Melee Attack
4597264274161664,Frustrated Scream
4597264274161930,
4597264274161932,
4597264274161934,
4597264274161936,Faded Reality
4597264274161937,"You have lost grasp on reality, damage taken increased by 200%. You must get as far away from the Terror from Beyond as possible to remove this effect."
4597264274161938,
4597268569128960,Frustrated Scream
4597268569129226,
4597268569129228,
4597268569129230,
4597268569129232,Faded Reality
4597268569129233,"You have lost grasp on reality, damage taken increased by 200%. "
4597268569129234,
4597285748998144,
4597285748998145,
4597285748998400,
4597315813769216,P1-XL Probe Droid
4597315813769217,Summons a small probe droid which will follow and passively observe you on your adventures. 
4597315813769476,
4597315813769478,Pets are not available in Warzones.
4597363058409472,Melee Swipe
4597363058409734,
4597363058409736,
4597363058409738,
4597367353376768,The Missiles
4597367353377049,
4597367353377051,
4597367353377053,
4597367353377055,Incoming!
4597367353377056,
4597367353377058,
4597367353377060,
4597367353377062,Shredded
4597367353377063,Base movement speed and healing received reduced by 10% per stack.
4597367353377064,
4597367353377066,
4597367353377068,Shredded
4597367353377069,Base movement speed and healing received reduced by 20% per stack.
4597367353377070,
4597367353377072,
4597371648344064,PMX4 Polarized Proximity Bombs
4597371648344330,
4597371648344332,
4597371648344336,
4597371648344338,
4597375943311360,Degauss
4597375943311653,
4597375943311655,
4597375943311657,
4597375943311661,
4597375943311664,
4597375943311666,
4597998713569542,
4597998713569544,
4598093202849792,Separate
4598093202850048,
4598247821672710,
4598247821672712,
4598247821672714,
4598282181411116,
4598282181411118,
4598282181411120,
4598282181411122,
4598282181411124,
4598282181411158,
4598282181411160,
4598282181411162,
4598286476378112,Attract
4598286476378368,
4598286476378370,
4598286476378376,
4598286476378378,
4598286476378380,
4598286476378382,
4598286476378384,
4598286476378386,
4598286476378388,
4598286476378390,
4598286476378392,
4598286476378394,
4598286476378396,
4598286476378398,
4598286476378400,
4598286476378402,
4598346605920256,Charge Up
4598346605920520,
4598634368729088,Scanning for Signal...
4598634368729089,Scanning for secure communications signal
4598634368729353,Looking through macrobinoculars.
4598754627813376,Unify
4598754627813634,
4598754627813636,
4598754627813638,
4598754627813640,
4598806167421184,
4598806167421186,
4598814757355520,Glance
4599008030883840,Scanning...
4599008030883841,"Uses the placeable and triggers the ""On Use"" hook."
4599506247090176,Scanning
4599506247090177,"Uses the placeable and triggers the ""On Use"" hook."
4599635096109056,Deploy Attractor
4599635096109318,
4599635096109320,
4599635096109322,
4599635096109330,
4599643686043648,Force Barrier
4599643686043649,
4599643686043904,Immune to damage
4599652275978240,Energized Shot
4599652275978496,
4599652275978498,Desublimating Shadows
4599652275978499,Accruing a mass of shadows...
4599652275978500,
4599652275978502,Shadow Mass
4599652275978503,"Accumulated Shadows explode after a delay, dealing damage to self and nearby allies"
4599652275978506,
4599652275978510,
4599652275978534,
4599652275978536,
4599652275978554,
4599652275978560,
4599652275978568,
4599652275978570,
4599652275978574,
4599652275978576,
4599652275978580,
4599652275978584,
4599652275978593,
4599665160880128,
4599665160880129,
4600043118002176,Scattershot
4600047412969472,Wide Scattershot Series
4600047412969734,
4600047412969738,
4600051707936768,Bayonet Strike
4600051707936769,"Strikes the target with the butt of the rifle, dealing moderate kinetic damage."
4600051707937030,
4600051707937032,Bleeding (Physical)
4600051707937033,Periodic internal damage.
4600051707937034,
4600073182773249,
4600086067675392,
4600086067675396,
4600086067675398,
4600086067675400,
4601305838387200,Beckon
4601305838387456,
4601305838387458,
4601305838387460,
4601318723289346,Hulking Monstrosity
4601318723289348,
4601318723289350,
4601318723289356,This creature will enter a frenzied state if allowed to focus on a target for more than 30 seconds.
4601318723289357,Monstrosity
4601318723289358,
4601335903158272,Nihrot Carrier
4601335903158528,Spreads Nihrot upon death
4601335903158529,
4601335903158531,
4601335903158533,
4601335903158535,
4601335903158537,
4601335903158539,
4601335903158541,
4601335903158543,
4601340198125568,Nihrotic Carapace
4601340198125839,"A hardened Nihrot shell reduces incoming damage by 50%. This effect can be temporarily suppressed by hitting this target's tile with a Nihrot Suppression Grenade, or permanently destroyed by the blast of a Fire Probe."
4601340198125854,
4601340198125858,"A hardened Nihrot shell renders this target invulnerable. This effect can be temporarily suppressed by hitting this target's tile with a Nihrot Suppression Grenade, or permanently destroyed by the blast of a Fire Probe."
4601340198125859,
4601340198125861,"Hardened Nihrot Carapace bonuses temporarily lost. Taking 1% max health damage per second. 
Target has recently been caught in the blast of a Nihrot Suppression Device."
4601340198125864,
4601340198125866,Nihrotic Carapace (Suppressed)
4601340198125867,
4601340198125869,
4601340198125871,Shattered Carapace
4601340198125872,Nihrotic Carapace permanently broken by the blast of a Fire Probe
4601340198125873,
4601344493092865,
4601348788060161,
4601434687406344,
4601434687406346,
4601434687406348,
4601434687406350,
4601593601196032,Charged Blast
4601593601196332,
4601593601196334,
4601593601196336,
4601593601196338,
4601593601196340,
4601593601196342,
4601593601196366,
4601593601196368,
4601593601196370,Charging Blast
4601593601196371,Charging a powerful blast that will do massive damage to the first creature it encounters in a line.
4601602191130624,Hail Of Bolts
4601602191130892,
4601602191130894,
4601602191130896,
4601602191130898,
4601602191130900,
4601602191130902,
4601610781065216,Stockstrike
4601610781065482,Knocked Back
4601610781065483,Knocked back by a strike from an assault cannon.
4601610781065486,
4601829824397312,Surging Growth
4601829824397313,
4601829824397568,
4601829824397570,"Spreading Nihrot. Spread rate increases the longer the channel runs. If the channel is successfully completed, Nihrot will spread to the entire chamber."
4601829824397571,
4601829824397573,
4601829824397575,
4601829824397577,
4601829824397579,
4601829824397581,
4601829824397583,
4601829824397585,
4601829824397587,
4601829824397589,
4601829824397591,
4601829824397593,
4601829824397595,
4601829824397597,
4601829824397599,
4601829824397601,
4601842709299484,
4601842709299486,
4601842709299488,
4601842709299490,
4601842709299492,
4601842709299494,
4601842709299496,
4601842709299498,
4601842709299500,
4601842709299502,
4601842709299504,
4601842709299506,
4601842709299508,
4601847004266496,Relocate
4601847004266754,
4601847004266756,
4601851299233792,Relocate
4601851299234052,
4601851299234054,
4601851299234056,
4601859889168384,Nihrotic Shield
4601859889168640,Stunned
4601859889168641,Knocked down and unable to act.
4601859889168642,
4601859889168656,
4601859889168658,
4601859889168660,
4601859889168662,
4601872774070528,
4601872774070530,
4601872774070532,
4601872774070536,
4601872774070544,
4601872774070546,
4601872774070550,
4601872774070554,
4601872774070556,
4601872774070558,
4601872774070560,
4602413939949568,Choking Growth
4602413939949569,
4602413939949824,
4602413939949826,
4602413939949828,
4602413939949832,
4602413939949834,
4602413939949836,
4602413939949838,
4602413939949840,
4602413939949842,
4602413939949844,
4602413939949846,
4602413939949850,
4602413939949852,
4602413939949854,
4602418234916865,
4602435414786048,Choking Growth
4602435414786049,
4602435414786334,
4602435414786336,
4602435414786340,
4602435414786342,
4602435414786348,
4602435414786352,
4602435414786354,
4602435414786358,
4602435414786360,
4602435414786366,
4602435414786368,
4602435414786370,
4602435414786372,
4602435414786374,
4602435414786376,
4602448299687936,Detonate Fire Probe
4602448299687937,"Signals a Fire Probe to detonate, destroying even hardened Nihrot growth in the tile under the probe, as well as the four adjacent tiles."
4602448299688224,
4602448299688226,
4602448299688228,
4602448299688230,
4602448299688232,
4602448299688234,
4602448299688236,
4602448299688238,
4602448299688240,
4602448299688242,
4602448299688244,
4602448299688246,
4602448299688248,
4602448299688250,
4602461184589824,Nihrotic Barrier
4602461184590088,Stunned
4602461184590089,Knocked down and unable to act.
4602461184590090,
4602461184590092,Immune to damage from all sources except the detonation of Fire Probes.
4602469774524416,Supreme Garden
4602469774524673,Damage increased. Effects that would produce Nihrot instead produce Hardened Nihrot.
4602474069491712,Growth Seed
4602474069491713,
4602474069491996,Suffused with Nihrot. Taking Internal damage over time. Triggers Nihrot growth upon expiration.
4602474069491999,
4602474069492001,
4602474069492003,
4602474069492005,
4602474069492007,
4602474069492009,Suffused with Nihrot. Taking Internal damage over time. Triggers Nihrot growth upon expiration.
4602474069492012,
4602474069492014,
4602474069492016,
4602474069492018,
4602474069492020,
4602611508445184,Lunge
4602611508445447,
4602611508445449,
4602611508445451,Lunge
4602611508445452,
4602615803412480,Devour
4602615803412746,
4602615803412748,
4602615803412750,
4602620098379776,Dismember
4602620098380040,"Striking every 1.2s for the duration of the channel. Damage increases with every attack.

You are being torn apart by the Hulking Monstrosity."
4602620098380041,Dismember
4602620098380042,Someone distract this thing!
4602620098380043,Frenzied Hulk
4602620098380044,
4602620098380046,
4602620098380048,
4603105429684224,Blastwave
4603105429684225,
4603105429684498,
4603105429684502,
4603105429684504,
4603208508899328,Scanning...
4603208508899329,"Uses the placeable and triggers the ""On Use"" hook."
4603229983735808,Manaan Trophy Extra Large (WIP)
4603229983735809,Grants a very large amount of reputation points.
4603234278703104,Manaan Trophy Large (WIP)
4603234278703105,Grants a large amount of reputation points.
4603238573670400,Manaan Trophy Medium (WIP)
4603238573670401,Grants a medium amount of reputation points.
